date,airline,source,destination,scheduled_flights,cancelled_flights,flown_flights,avg_fare_inr,on_time_pct,cancellation_rate,route,is_indigo,period
2026-01-07,SpiceJet,BOM,PNQ,25,0,25,4638.0,82.8,0.0,BOM-PNQ,False,normal
2026-01-07,SpiceJet,DEL,GOI,13,0,13,2495.0,84.5,0.0,DEL-GOI,False,normal
2026-01-07,SpiceJet,BLR,CCU,19,0,19,3968.0,83.0,0.0,BLR-CCU,False,normal
2026-01-07,SpiceJet,BOM,AMD,23,1,22,4348.0,81.9,0.043,BOM-AMD,False,normal
2026-01-07,Akasa Air,DEL,BOM,16,0,16,4999.0,88.1,0.0,DEL-BOM,False,normal
2026-01-07,Akasa Air,DEL,BLR,22,0,22,3621.0,81.8,0.0,DEL-BLR,False,normal
2026-01-07,Akasa Air,BOM,BLR,22,0,22,4252.0,81.0,0.0,BOM-BLR,False,normal
2026-01-07,Akasa Air,DEL,CCU,16,0,16,2787.0,90.0,0.0,DEL-CCU,False,normal
2026-01-07,Akasa Air,BOM,HYD,9,0,9,3132.0,99.0,0.0,BOM-HYD,False,normal
2026-01-07,Akasa Air,DEL,HYD,23,0,23,3787.0,78.5,0.0,DEL-HYD,False,normal
2026-01-07,Akasa Air,BLR,MAA,20,0,20,3917.0,86.7,0.0,BLR-MAA,False,normal
2026-01-07,Akasa Air,DEL,MAA,12,0,12,4640.0,92.1,0.0,DEL-MAA,False,normal
2026-01-07,Akasa Air,BOM,PNQ,16,0,16,4701.0,94.7,0.0,BOM-PNQ,False,normal
2026-01-07,Akasa Air,DEL,GOI,18,0,18,5418.0,80.2,0.0,DEL-GOI,False,normal
2026-01-07,Akasa Air,BLR,CCU,13,0,13,3271.0,83.0,0.0,BLR-CCU,False,normal
2026-01-07,Akasa Air,BOM,AMD,16,0,16,5955.0,87.7,0.0,BOM-AMD,False,normal
2026-01-07,Air India Express,DEL,BOM,24,0,24,4412.0,80.0,0.0,DEL-BOM,False,normal
2026-01-07,Air India Express,DEL,BLR,21,0,21,4465.0,86.0,0.0,DEL-BLR,False,normal
2026-01-07,Air India Express,BOM,BLR,19,0,19,5151.0,81.0,0.0,BOM-BLR,False,normal
2026-01-07,Air India Express,DEL,CCU,17,0,17,4732.0,82.5,0.0,DEL-CCU,False,normal
2026-01-07,Air India Express,BOM,HYD,19,0,19,4491.0,84.3,0.0,BOM-HYD,False,normal
2026-01-07,Air India Express,DEL,HYD,19,0,19,3704.0,81.9,0.0,DEL-HYD,False,normal
2026-01-07,Air India Express,BLR,MAA,16,0,16,6018.0,64.9,0.0,BLR-MAA,False,normal
2026-01-07,Air India Express,DEL,MAA,25,0,25,4518.0,85.4,0.0,DEL-MAA,False,normal
2026-01-07,Air India Express,BOM,PNQ,18,0,18,3246.0,77.5,0.0,BOM-PNQ,False,normal
2026-01-07,Air India Express,DEL,GOI,21,0,21,3775.0,94.4,0.0,DEL-GOI,False,normal
2026-01-07,Air India Express,BLR,CCU,20,1,19,3186.0,82.5,0.05,BLR-CCU,False,normal
2026-01-07,Air India Express,BOM,AMD,14,0,14,3344.0,85.0,0.0,BOM-AMD,False,normal
2026-01-08,IndiGo,DEL,BOM,21,0,21,4741.0,80.0,0.0,DEL-BOM,True,normal
2026-01-08,IndiGo,DEL,BLR,11,0,11,4914.0,90.0,0.0,DEL-BLR,True,normal
2026-01-08,IndiGo,BOM,BLR,16,0,16,2809.0,93.2,0.0,BOM-BLR,True,normal
2026-01-08,IndiGo,DEL,CCU,20,0,20,3702.0,88.7,0.0,DEL-CCU,True,normal
2026-01-08,IndiGo,BOM,HYD,21,0,21,4607.0,94.2,0.0,BOM-HYD,True,normal
2026-01-08,IndiGo,DEL,HYD,25,1,24,4244.0,84.1,0.04,DEL-HYD,True,normal
2026-01-08,IndiGo,BLR,MAA,13,0,13,3522.0,93.1,0.0,BLR-MAA,True,normal
2026-01-08,IndiGo,DEL,MAA,17,0,17,3305.0,86.0,0.0,DEL-MAA,True,normal
2026-01-08,IndiGo,BOM,PNQ,19,0,19,5056.0,93.4,0.0,BOM-PNQ,True,normal
2026-01-08,IndiGo,DEL,GOI,16,1,15,4133.0,87.9,0.062,DEL-GOI,True,normal
2026-01-08,IndiGo,BLR,CCU,11,0,11,5070.0,82.2,0.0,BLR-CCU,True,normal
2026-01-08,IndiGo,BOM,AMD,17,1,16,2257.0,84.6,0.059,BOM-AMD,True,normal
2026-01-08,Air India,DEL,BOM,12,0,12,5050.0,79.6,0.0,DEL-BOM,False,normal
2026-01-08,Air India,DEL,BLR,21,0,21,3866.0,89.1,0.0,DEL-BLR,False,normal
2026-01-08,Air India,BOM,BLR,14,0,14,4054.0,79.6,0.0,BOM-BLR,False,normal
2026-01-08,Air India,DEL,CCU,18,0,18,3241.0,78.2,0.0,DEL-CCU,False,normal
2026-01-08,Air India,BOM,HYD,17,0,17,3575.0,90.5,0.0,BOM-HYD,False,normal
2026-01-08,Air India,DEL,HYD,23,0,23,3553.0,91.6,0.0,DEL-HYD,False,normal
2026-01-08,Air India,BLR,MAA,17,1,16,5888.0,78.7,0.059,BLR-MAA,False,normal
2026-01-08,Air India,DEL,MAA,18,0,18,2979.0,83.3,0.0,DEL-MAA,False,normal
2026-01-08,Air India,BOM,PNQ,22,0,22,3845.0,84.4,0.0,BOM-PNQ,False,normal
2026-01-08,Air India,DEL,GOI,16,1,15,5032.0,77.5,0.062,DEL-GOI,False,normal
2026-01-08,Air India,BLR,CCU,20,0,20,3594.0,87.3,0.0,BLR-CCU,False,normal
2026-01-08,Air India,BOM,AMD,15,0,15,2894.0,85.3,0.0,BOM-AMD,False,normal
2026-01-08,SpiceJet,DEL,BOM,17,0,17,4323.0,95.7,0.0,DEL-BOM,False,normal
2026-01-08,SpiceJet,DEL,BLR,21,0,21,3167.0,80.9,0.0,DEL-BLR,False,normal
2026-01-08,SpiceJet,BOM,BLR,20,0,20,4908.0,79.7,0.0,BOM-BLR,False,normal
2026-01-08,SpiceJet,DEL,CCU,16,0,16,3365.0,87.1,0.0,DEL-CCU,False,normal
2026-01-08,SpiceJet,BOM,HYD,25,0,25,4992.0,79.7,0.0,BOM-HYD,False,normal
2026-01-08,SpiceJet,DEL,HYD,26,0,26,4371.0,79.7,0.0,DEL-HYD,False,normal
2026-01-08,SpiceJet,BLR,MAA,19,0,19,4381.0,93.6,0.0,BLR-MAA,False,normal
2026-01-08,SpiceJet,DEL,MAA,14,0,14,3087.0,86.4,0.0,DEL-MAA,False,normal
2026-01-08,SpiceJet,BOM,PNQ,27,0,27,4226.0,83.2,0.0,BOM-PNQ,False,normal
2026-01-08,SpiceJet,DEL,GOI,20,0,20,3869.0,89.5,0.0,DEL-GOI,False,normal
2026-01-08,SpiceJet,BLR,CCU,23,0,23,5571.0,89.6,0.0,BLR-CCU,False,normal
2026-01-08,SpiceJet,BOM,AMD,13,0,13,4513.0,76.9,0.0,BOM-AMD,False,normal
2026-01-08,Akasa Air,DEL,BOM,20,0,20,3910.0,74.6,0.0,DEL-BOM,False,normal
2026-01-08,Akasa Air,DEL,BLR,19,0,19,3205.0,79.2,0.0,DEL-BLR,False,normal
2026-01-08,Akasa Air,BOM,BLR,24,0,24,4370.0,85.4,0.0,BOM-BLR,False,normal
2026-01-08,Akasa Air,DEL,CCU,23,0,23,4697.0,78.4,0.0,DEL-CCU,False,normal
2026-01-08,Akasa Air,BOM,HYD,15,1,14,3428.0,90.1,0.067,BOM-HYD,False,normal
2026-01-08,Akasa Air,DEL,HYD,19,0,19,4508.0,79.5,0.0,DEL-HYD,False,normal
2026-01-08,Akasa Air,BLR,MAA,15,0,15,4150.0,89.6,0.0,BLR-MAA,False,normal
2026-01-08,Akasa Air,DEL,MAA,22,0,22,3343.0,88.1,0.0,DEL-MAA,False,normal
2026-01-08,Akasa Air,BOM,PNQ,20,1,19,3858.0,90.6,0.05,BOM-PNQ,False,normal
2026-01-08,Akasa Air,DEL,GOI,18,0,18,2610.0,91.2,0.0,DEL-GOI,False,normal
2026-01-08,Akasa Air,BLR,CCU,13,1,12,1800.0,83.5,0.077,BLR-CCU,False,normal
2026-01-08,Akasa Air,BOM,AMD,18,0,18,1800.0,91.5,0.0,BOM-AMD,False,normal
2026-01-08,Air India Express,DEL,BOM,20,0,20,3782.0,76.7,0.0,DEL-BOM,False,normal
2026-01-08,Air India Express,DEL,BLR,13,0,13,4114.0,75.1,0.0,DEL-BLR,False,normal
2026-01-08,Air India Express,BOM,BLR,15,0,15,3768.0,95.7,0.0,BOM-BLR,False,normal
2026-01-08,Air India Express,DEL,CCU,16,0,16,4309.0,92.5,0.0,DEL-CCU,False,normal
2026-01-08,Air India Express,BOM,HYD,20,0,20,4981.0,93.2,0.0,BOM-HYD,False,normal
2026-01-08,Air India Express,DEL,HYD,21,0,21,4722.0,95.5,0.0,DEL-HYD,False,normal
2026-01-08,Air India Express,BLR,MAA,18,0,18,2915.0,81.1,0.0,BLR-MAA,False,normal
2026-01-08,Air India Express,DEL,MAA,16,0,16,5008.0,76.1,0.0,DEL-MAA,False,normal
2026-01-08,Air India Express,BOM,PNQ,12,0,12,4310.0,86.8,0.0,BOM-PNQ,False,normal
2026-01-08,Air India Express,DEL,GOI,20,0,20,4421.0,91.8,0.0,DEL-GOI,False,normal
2026-01-08,Air India Express,BLR,CCU,20,0,20,5777.0,82.1,0.0,BLR-CCU,False,normal
2026-01-08,Air India Express,BOM,AMD,16,0,16,4799.0,89.3,0.0,BOM-AMD,False,normal
2026-01-09,IndiGo,DEL,BOM,21,0,21,3601.0,85.8,0.0,DEL-BOM,True,normal
2026-01-09,IndiGo,DEL,BLR,22,0,22,3114.0,76.1,0.0,DEL-BLR,True,normal
2026-01-09,IndiGo,BOM,BLR,15,0,15,4642.0,77.1,0.0,BOM-BLR,True,normal
2026-01-09,IndiGo,DEL,CCU,23,1,22,4022.0,91.6,0.043,DEL-CCU,True,normal
2026-01-09,IndiGo,BOM,HYD,19,0,19,4279.0,80.8,0.0,BOM-HYD,True,normal
2026-01-09,IndiGo,DEL,HYD,19,0,19,3934.0,86.3,0.0,DEL-HYD,True,normal
2026-01-09,IndiGo,BLR,MAA,23,1,22,4689.0,82.8,0.043,BLR-MAA,True,normal
2026-01-09,IndiGo,DEL,MAA,25,0,25,4788.0,88.9,0.0,DEL-MAA,True,normal
2026-01-09,IndiGo,BOM,PNQ,14,0,14,5005.0,85.4,0.0,BOM-PNQ,True,normal
2026-01-09,IndiGo,DEL,GOI,17,0,17,4565.0,90.1,0.0,DEL-GOI,True,normal
2026-01-09,IndiGo,BLR,CCU,21,0,21,2578.0,89.5,0.0,BLR-CCU,True,normal
2026-01-09,IndiGo,BOM,AMD,17,0,17,5378.0,85.8,0.0,BOM-AMD,True,normal
2026-01-09,Air India,DEL,BOM,25,0,25,3253.0,84.8,0.0,DEL-BOM,False,normal
2026-01-09,Air India,DEL,BLR,15,0,15,4987.0,94.2,0.0,DEL-BLR,False,normal
2026-01-09,Air India,BOM,BLR,17,0,17,4879.0,80.9,0.0,BOM-BLR,False,normal
2026-01-09,Air India,DEL,CCU,10,1,9,5156.0,85.4,0.1,DEL-CCU,False,normal
2026-01-09,Air India,BOM,HYD,12,0,12,2733.0,80.6,0.0,BOM-HYD,False,normal
2026-01-09,Air India,DEL,HYD,18,0,18,4396.0,77.2,0.0,DEL-HYD,False,normal
2026-01-09,Air India,BLR,MAA,13,0,13,4414.0,85.2,0.0,BLR-MAA,False,normal
2026-01-09,Air India,DEL,MAA,24,0,24,3907.0,82.0,0.0,DEL-MAA,False,normal
2026-01-09,Air India,BOM,PNQ,14,0,14,4344.0,80.6,0.0,BOM-PNQ,False,normal
2026-01-09,Air India,DEL,GOI,19,0,19,3619.0,90.2,0.0,DEL-GOI,False,normal
2026-01-09,Air India,BLR,CCU,17,0,17,5028.0,81.6,0.0,BLR-CCU,False,normal
2026-01-09,Air India,BOM,AMD,15,1,14,3894.0,80.0,0.067,BOM-AMD,False,normal
2026-01-09,SpiceJet,DEL,BOM,17,1,16,5233.0,90.7,0.059,DEL-BOM,False,normal
2026-01-09,SpiceJet,DEL,BLR,16,0,16,3725.0,94.6,0.0,DEL-BLR,False,normal
2026-01-09,SpiceJet,BOM,BLR,20,0,20,5218.0,89.7,0.0,BOM-BLR,False,normal
2026-01-09,SpiceJet,DEL,CCU,20,1,19,3804.0,90.1,0.05,DEL-CCU,False,normal
2026-01-09,SpiceJet,BOM,HYD,16,0,16,3704.0,81.4,0.0,BOM-HYD,False,normal
2026-01-09,SpiceJet,DEL,HYD,16,0,16,2941.0,88.6,0.0,DEL-HYD,False,normal
2026-01-09,SpiceJet,BLR,MAA,25,1,24,5165.0,94.8,0.04,BLR-MAA,False,normal
2026-01-09,SpiceJet,DEL,MAA,21,0,21,6100.0,73.7,0.0,DEL-MAA,False,normal
2026-01-09,SpiceJet,BOM,PNQ,15,0,15,4269.0,82.6,0.0,BOM-PNQ,False,normal
2026-01-09,SpiceJet,DEL,GOI,16,0,16,4812.0,89.2,0.0,DEL-GOI,False,normal
2026-01-09,SpiceJet,BLR,CCU,22,1,21,3825.0,81.3,0.045,BLR-CCU,False,normal
2026-01-09,SpiceJet,BOM,AMD,16,1,15,4163.0,72.7,0.062,BOM-AMD,False,normal
2026-01-09,Akasa Air,DEL,BOM,16,0,16,2920.0,80.7,0.0,DEL-BOM,False,normal
2026-01-09,Akasa Air,DEL,BLR,19,0,19,4641.0,97.9,0.0,DEL-BLR,False,normal
2026-01-09,Akasa Air,BOM,BLR,12,0,12,3518.0,78.9,0.0,BOM-BLR,False,normal
2026-01-09,Akasa Air,DEL,CCU,15,0,15,3932.0,83.5,0.0,DEL-CCU,False,normal
2026-01-09,Akasa Air,BOM,HYD,21,0,21,1800.0,77.7,0.0,BOM-HYD,False,normal
2026-01-09,Akasa Air,DEL,HYD,21,0,21,5221.0,98.5,0.0,DEL-HYD,False,normal
2026-01-09,Akasa Air,BLR,MAA,16,0,16,5059.0,85.9,0.0,BLR-MAA,False,normal
2026-01-09,Akasa Air,DEL,MAA,20,0,20,3358.0,76.3,0.0,DEL-MAA,False,normal
2026-01-09,Akasa Air,BOM,PNQ,17,0,17,3867.0,82.6,0.0,BOM-PNQ,False,normal
2026-01-09,Akasa Air,DEL,GOI,23,1,22,3255.0,88.3,0.043,DEL-GOI,False,normal
2026-01-09,Akasa Air,BLR,CCU,17,0,17,4975.0,80.1,0.0,BLR-CCU,False,normal
2026-01-09,Akasa Air,BOM,AMD,25,0,25,4565.0,83.4,0.0,BOM-AMD,False,normal
2026-01-09,Air India Express,DEL,BOM,27,0,27,4304.0,97.5,0.0,DEL-BOM,False,normal
2026-01-09,Air India Express,DEL,BLR,19,0,19,3116.0,84.8,0.0,DEL-BLR,False,normal
2026-01-09,Air India Express,BOM,BLR,16,0,16,3029.0,92.8,0.0,BOM-BLR,False,normal
2026-01-09,Air India Express,DEL,CCU,19,0,19,3533.0,81.3,0.0,DEL-CCU,False,normal
2026-01-09,Air India Express,BOM,HYD,21,0,21,3804.0,78.0,0.0,BOM-HYD,False,normal
2026-01-09,Air India Express,DEL,HYD,24,0,24,3860.0,99.0,0.0,DEL-HYD,False,normal
2026-01-09,Air India Express,BLR,MAA,24,0,24,4064.0,85.0,0.0,BLR-MAA,False,normal
2026-01-09,Air India Express,DEL,MAA,19,0,19,3741.0,85.5,0.0,DEL-MAA,False,normal
2026-01-09,Air India Express,BOM,PNQ,14,0,14,2398.0,86.5,0.0,BOM-PNQ,False,normal
2026-01-09,Air India Express,DEL,GOI,15,0,15,2949.0,87.4,0.0,DEL-GOI,False,normal
2026-01-09,Air India Express,BLR,CCU,20,0,20,4744.0,78.6,0.0,BLR-CCU,False,normal
2026-01-09,Air India Express,BOM,AMD,22,0,22,4922.0,77.3,0.0,BOM-AMD,False,normal
2026-01-10,IndiGo,DEL,BOM,14,0,14,3683.0,83.1,0.0,DEL-BOM,True,normal
2026-01-10,IndiGo,DEL,BLR,21,1,20,5216.0,89.7,0.048,DEL-BLR,True,normal
2026-01-10,IndiGo,BOM,BLR,17,0,17,2706.0,84.3,0.0,BOM-BLR,True,normal
2026-01-10,IndiGo,DEL,CCU,24,0,24,3314.0,78.4,0.0,DEL-CCU,True,normal
2026-01-10,IndiGo,BOM,HYD,21,0,21,4223.0,83.4,0.0,BOM-HYD,True,normal
2026-01-10,IndiGo,DEL,HYD,17,0,17,4991.0,84.5,0.0,DEL-HYD,True,normal
2026-01-10,IndiGo,BLR,MAA,16,0,16,5051.0,75.4,0.0,BLR-MAA,True,normal
2026-01-10,IndiGo,DEL,MAA,20,0,20,4945.0,79.1,0.0,DEL-MAA,True,normal
2026-01-10,IndiGo,BOM,PNQ,18,0,18,4127.0,86.6,0.0,BOM-PNQ,True,normal
2026-01-10,IndiGo,DEL,GOI,24,1,23,5516.0,80.6,0.042,DEL-GOI,True,normal
2026-01-10,IndiGo,BLR,CCU,20,1,19,4309.0,87.0,0.05,BLR-CCU,True,normal
2026-01-10,IndiGo,BOM,AMD,14,0,14,3498.0,74.2,0.0,BOM-AMD,True,normal
2026-01-10,Air India,DEL,BOM,23,0,23,5900.0,94.5,0.0,DEL-BOM,False,normal
2026-01-10,Air India,DEL,BLR,20,0,20,4088.0,92.5,0.0,DEL-BLR,False,normal
2026-01-10,Air India,BOM,BLR,22,0,22,4216.0,83.6,0.0,BOM-BLR,False,normal
2026-01-10,Air India,DEL,CCU,19,1,18,3755.0,89.1,0.053,DEL-CCU,False,normal
2026-01-10,Air India,BOM,HYD,18,0,18,4125.0,87.1,0.0,BOM-HYD,False,normal
2026-01-10,Air India,DEL,HYD,17,0,17,5222.0,80.3,0.0,DEL-HYD,False,normal
2026-01-10,Air India,BLR,MAA,14,0,14,4810.0,82.1,0.0,BLR-MAA,False,normal
2026-01-10,Air India,DEL,MAA,16,0,16,2883.0,91.8,0.0,DEL-MAA,False,normal
2026-01-10,Air India,BOM,PNQ,14,0,14,5223.0,82.9,0.0,BOM-PNQ,False,normal
2026-01-10,Air India,DEL,GOI,16,0,16,4213.0,85.0,0.0,DEL-GOI,False,normal
2026-01-10,Air India,BLR,CCU,18,0,18,4254.0,77.8,0.0,BLR-CCU,False,normal
2026-01-10,Air India,BOM,AMD,16,0,16,4186.0,73.8,0.0,BOM-AMD,False,normal
2026-01-10,SpiceJet,DEL,BOM,18,0,18,4590.0,85.5,0.0,DEL-BOM,False,normal
2026-01-10,SpiceJet,DEL,BLR,22,0,22,5182.0,85.4,0.0,DEL-BLR,False,normal
2026-01-10,SpiceJet,BOM,BLR,15,0,15,3507.0,77.3,0.0,BOM-BLR,False,normal
2026-01-10,SpiceJet,DEL,CCU,13,0,13,5728.0,82.7,0.0,DEL-CCU,False,normal
2026-01-10,SpiceJet,BOM,HYD,12,0,12,2467.0,88.3,0.0,BOM-HYD,False,normal
2026-01-10,SpiceJet,DEL,HYD,13,0,13,4352.0,83.0,0.0,DEL-HYD,False,normal
2026-01-10,SpiceJet,BLR,MAA,14,0,14,3052.0,88.9,0.0,BLR-MAA,False,normal
2026-01-10,SpiceJet,DEL,MAA,16,0,16,3212.0,86.8,0.0,DEL-MAA,False,normal
2026-01-10,SpiceJet,BOM,PNQ,19,0,19,6390.0,75.2,0.0,BOM-PNQ,False,normal
2026-01-10,SpiceJet,DEL,GOI,9,0,9,3940.0,92.2,0.0,DEL-GOI,False,normal
2026-01-10,SpiceJet,BLR,CCU,18,0,18,5259.0,88.2,0.0,BLR-CCU,False,normal
2026-01-10,SpiceJet,BOM,AMD,21,0,21,3577.0,82.7,0.0,BOM-AMD,False,normal
2026-01-10,Akasa Air,DEL,BOM,20,1,19,4454.0,85.1,0.05,DEL-BOM,False,normal
2026-01-10,Akasa Air,DEL,BLR,17,0,17,2667.0,78.7,0.0,DEL-BLR,False,normal
2026-01-10,Akasa Air,BOM,BLR,13,0,13,5023.0,89.3,0.0,BOM-BLR,False,normal
2026-01-10,Akasa Air,DEL,CCU,16,0,16,4434.0,92.3,0.0,DEL-CCU,False,normal
2026-01-10,Akasa Air,BOM,HYD,22,0,22,3902.0,81.2,0.0,BOM-HYD,False,normal
2026-01-10,Akasa Air,DEL,HYD,24,0,24,5512.0,76.1,0.0,DEL-HYD,False,normal
2026-01-10,Akasa Air,BLR,MAA,21,0,21,2895.0,93.1,0.0,BLR-MAA,False,normal
2026-01-10,Akasa Air,DEL,MAA,20,0,20,4650.0,86.9,0.0,DEL-MAA,False,normal
2026-01-10,Akasa Air,BOM,PNQ,20,1,19,6385.0,99.0,0.05,BOM-PNQ,False,normal
2026-01-10,Akasa Air,DEL,GOI,22,0,22,5313.0,80.3,0.0,DEL-GOI,False,normal
2026-01-10,Akasa Air,BLR,CCU,11,0,11,2396.0,90.1,0.0,BLR-CCU,False,normal
2026-01-10,Akasa Air,BOM,AMD,24,0,24,3377.0,83.6,0.0,BOM-AMD,False,normal
2026-01-10,Air India Express,DEL,BOM,14,0,14,4615.0,90.5,0.0,DEL-BOM,False,normal
2026-01-10,Air India Express,DEL,BLR,13,0,13,5030.0,86.1,0.0,DEL-BLR,False,normal
2026-01-10,Air India Express,BOM,BLR,17,0,17,4039.0,91.9,0.0,BOM-BLR,False,normal
2026-01-10,Air India Express,DEL,CCU,10,0,10,4254.0,85.7,0.0,DEL-CCU,False,normal
2026-01-10,Air India Express,BOM,HYD,20,0,20,4246.0,81.6,0.0,BOM-HYD,False,normal
2026-01-10,Air India Express,DEL,HYD,17,0,17,5150.0,76.2,0.0,DEL-HYD,False,normal
2026-01-10,Air India Express,BLR,MAA,26,0,26,3728.0,74.5,0.0,BLR-MAA,False,normal
2026-01-10,Air India Express,DEL,MAA,21,0,21,3023.0,87.9,0.0,DEL-MAA,False,normal
2026-01-10,Air India Express,BOM,PNQ,17,0,17,4754.0,83.8,0.0,BOM-PNQ,False,normal
2026-01-10,Air India Express,DEL,GOI,18,0,18,3744.0,82.8,0.0,DEL-GOI,False,normal
2026-01-10,Air India Express,BLR,CCU,17,1,16,2725.0,76.9,0.059,BLR-CCU,False,normal
2026-01-10,Air India Express,BOM,AMD,12,0,12,4634.0,89.5,0.0,BOM-AMD,False,normal
2026-01-11,IndiGo,DEL,BOM,20,0,20,4552.0,90.9,0.0,DEL-BOM,True,normal
2026-01-11,IndiGo,DEL,BLR,26,1,25,3552.0,76.4,0.038,DEL-BLR,True,normal
2026-01-11,IndiGo,BOM,BLR,19,0,19,4253.0,82.7,0.0,BOM-BLR,True,normal
2026-01-11,IndiGo,DEL,CCU,16,0,16,5167.0,81.9,0.0,DEL-CCU,True,normal
2026-01-11,IndiGo,BOM,HYD,22,0,22,5976.0,86.3,0.0,BOM-HYD,True,normal
2026-01-11,IndiGo,DEL,HYD,18,0,18,6099.0,88.0,0.0,DEL-HYD,True,normal
2026-01-11,IndiGo,BLR,MAA,26,0,26,4377.0,82.5,0.0,BLR-MAA,True,normal
2026-01-11,IndiGo,DEL,MAA,23,0,23,4290.0,87.0,0.0,DEL-MAA,True,normal
2026-01-11,IndiGo,BOM,PNQ,20,0,20,3860.0,69.1,0.0,BOM-PNQ,True,normal
2026-01-11,IndiGo,DEL,GOI,13,1,12,5353.0,87.5,0.077,DEL-GOI,True,normal
2026-01-11,IndiGo,BLR,CCU,16,0,16,4747.0,86.0,0.0,BLR-CCU,True,normal
2026-01-11,IndiGo,BOM,AMD,16,1,15,4238.0,85.9,0.062,BOM-AMD,True,normal
2026-01-11,Air India,DEL,BOM,20,1,19,4477.0,79.1,0.05,DEL-BOM,False,normal
2026-01-11,Air India,DEL,BLR,15,0,15,4502.0,91.8,0.0,DEL-BLR,False,normal
2026-01-11,Air India,BOM,BLR,14,0,14,4992.0,90.8,0.0,BOM-BLR,False,normal
2026-01-11,Air India,DEL,CCU,21,0,21,5161.0,84.7,0.0,DEL-CCU,False,normal
2026-01-11,Air India,BOM,HYD,10,0,10,4884.0,82.3,0.0,BOM-HYD,False,normal
2026-01-11,Air India,DEL,HYD,21,0,21,3432.0,83.3,0.0,DEL-HYD,False,normal
2026-01-11,Air India,BLR,MAA,22,0,22,3565.0,78.2,0.0,BLR-MAA,False,normal
2026-01-11,Air India,DEL,MAA,17,1,16,2879.0,78.7,0.059,DEL-MAA,False,normal
2026-01-11,Air India,BOM,PNQ,16,0,16,3458.0,80.7,0.0,BOM-PNQ,False,normal
2026-01-11,Air India,DEL,GOI,22,0,22,3549.0,84.3,0.0,DEL-GOI,False,normal
2026-01-11,Air India,BLR,CCU,24,1,23,4491.0,72.9,0.042,BLR-CCU,False,normal
2026-01-11,Air India,BOM,AMD,17,0,17,4402.0,90.6,0.0,BOM-AMD,False,normal
2026-01-11,SpiceJet,DEL,BOM,21,1,20,3702.0,90.3,0.048,DEL-BOM,False,normal
2026-01-11,SpiceJet,DEL,BLR,17,0,17,4116.0,94.8,0.0,DEL-BLR,False,normal
2026-01-11,SpiceJet,BOM,BLR,17,0,17,4389.0,81.6,0.0,BOM-BLR,False,normal
2026-01-11,SpiceJet,DEL,CCU,25,0,25,1938.0,78.5,0.0,DEL-CCU,False,normal
2026-01-11,SpiceJet,BOM,HYD,28,0,28,4488.0,90.2,0.0,BOM-HYD,False,normal
2026-01-11,SpiceJet,DEL,HYD,18,1,17,4031.0,88.1,0.056,DEL-HYD,False,normal
2026-01-11,SpiceJet,BLR,MAA,16,0,16,5659.0,78.1,0.0,BLR-MAA,False,normal
2026-01-11,SpiceJet,DEL,MAA,13,0,13,5160.0,82.4,0.0,DEL-MAA,False,normal
2026-01-11,SpiceJet,BOM,PNQ,11,0,11,3189.0,82.0,0.0,BOM-PNQ,False,normal
2026-01-11,SpiceJet,DEL,GOI,24,0,24,4729.0,83.9,0.0,DEL-GOI,False,normal
2026-01-11,SpiceJet,BLR,CCU,15,0,15,4797.0,83.9,0.0,BLR-CCU,False,normal
2026-01-11,SpiceJet,BOM,AMD,14,0,14,6638.0,79.5,0.0,BOM-AMD,False,normal
2026-01-11,Akasa Air,DEL,BOM,25,1,24,4538.0,87.3,0.04,DEL-BOM,False,normal
2026-01-11,Akasa Air,DEL,BLR,18,0,18,4778.0,80.5,0.0,DEL-BLR,False,normal
2026-01-11,Akasa Air,BOM,BLR,23,0,23,4156.0,83.1,0.0,BOM-BLR,False,normal
2026-01-11,Akasa Air,DEL,CCU,24,0,24,4084.0,87.1,0.0,DEL-CCU,False,normal
2026-01-11,Akasa Air,BOM,HYD,21,0,21,4892.0,93.3,0.0,BOM-HYD,False,normal
2026-01-11,Akasa Air,DEL,HYD,17,1,16,3073.0,79.1,0.059,DEL-HYD,False,normal
2026-01-11,Akasa Air,BLR,MAA,21,1,20,2187.0,84.6,0.048,BLR-MAA,False,normal
2026-01-11,Akasa Air,DEL,MAA,13,1,12,5331.0,86.5,0.077,DEL-MAA,False,normal
2026-01-11,Akasa Air,BOM,PNQ,18,1,17,4384.0,89.1,0.056,BOM-PNQ,False,normal
2026-01-11,Akasa Air,DEL,GOI,16,0,16,5678.0,86.3,0.0,DEL-GOI,False,normal
2026-01-11,Akasa Air,BLR,CCU,16,0,16,2183.0,88.2,0.0,BLR-CCU,False,normal
2026-01-11,Akasa Air,BOM,AMD,18,0,18,2616.0,82.4,0.0,BOM-AMD,False,normal
2026-01-11,Air India Express,DEL,BOM,12,1,11,2463.0,73.4,0.083,DEL-BOM,False,normal
2026-01-11,Air India Express,DEL,BLR,16,0,16,5100.0,86.8,0.0,DEL-BLR,False,normal
2026-01-11,Air India Express,BOM,BLR,22,0,22,4152.0,84.1,0.0,BOM-BLR,False,normal
2026-01-11,Air India Express,DEL,CCU,18,0,18,3481.0,80.9,0.0,DEL-CCU,False,normal
2026-01-11,Air India Express,BOM,HYD,15,1,14,3540.0,87.8,0.067,BOM-HYD,False,normal
